text,language,x,y
You know we Punjabis are really large-hearted.,English,-5.7487216,7.2660246
He's very large hearted.,English,-2.678022,5.711508
I think I'm a kind man.,English,-2.7118979,5.4955893
With a wide-open heart!,English,-4.390822,11.726802
Mitsuko and Joe are open-handed.,English,-5.1800666,6.1152763
They're warm people with big hearts.,English,-3.2266417,5.9574122
"It's okay, you can wear your heart on your sleeve",English,-0.93225205,12.15593
She just would give from her heart.,English,-3.5493124,6.744237
"- Oh, good, 'cause I'm starving.",English,-4.288945,5.369959
"That's why I wanna smoke, I'm starving.",English,-2.7559445,5.705814
I am starving though.,English,-4.762423,5.172079
- Finally. I'm starving.,English,-4.451025,5.250543
I'm really hungry.,English,-3.4810321,5.0180635
"Well, go put that pizza in the oven, bitch! I'm hungry!",English,-4.968331,12.501113
- I am starving.,English,-3.999262,4.9764943
"What, are you hungry?",English,-5.180184,12.34439
"I don't know where the hell he is, but Lucille... is hungry.",English,-4.381168,5.6456413
- I guess you're hungry. - Wow!,English,-5.059538,12.504622
"Wow. I'm starving to death, and no one cares.",English,-5.3616643,6.783642
"How's your appetite, Bill?",English,-5.215886,12.207871
I'm sorry.,English,-5.941675,5.7489643
"Yes, fine, I'm just hungry.",English,-4.4867826,5.2411838
- All y'all hungry?,English,-5.301913,11.2212715
You hungry?,English,-5.2789507,11.294957
- Anyone hungry?,English,-5.3103766,11.1439
My stomach's been eating itself for the last hour.,English,-5.1598253,5.422619
Let's get something to eat.,English,-3.1320424,5.0340815
- I'm very starving.,English,-4.0376043,5.0152082
- I'm really hungry now.,English,-3.5124679,4.983176
"So hungry, my tummy is rumbling.",English,-4.547725,5.131574
-I brought you some food.,English,-2.887656,5.1267576
I'm starving!,English,-4.9988294,12.559814
"Hey, I don't know about you, but I'm starvin'.",English,-4.642066,12.118332
No. I'm starving.,English,-4.4096637,5.1403074
I'm starving.,English,-4.462455,5.075653
"Man, I'm starving.",English,-4.5244737,5.0912533
That's what I thought.,English,-5.4314337,7.511155
"Damn, I'm hungry...",English,-2.27957,13.139739
I hope he's got something good to eat there.,English,-2.6460724,5.477489
Gimme something to eat.,English,-3.6125805,4.9127836
I know you hungry. Go ahead and eat something.,English,-4.026244,4.966169
- I'm fucking hungry.,English,-4.18021,5.0443954
I'm starving let's go grab something.,English,-3.6549165,4.8783107
- Either that or he's just hungry.,English,-2.7434242,5.7022624
I'm hungry as hell.,English,-4.2623086,5.0178638
- I'm hungry,English,-0.9155376,12.079131
"Meg, I'm hungry!",English,-5.220927,13.17029
"I'm fucking hungry now, you know.",English,-4.205847,5.1097655
I'm starving...,English,-2.2126691,13.07813
We hungry.,English,-4.3555493,5.09895
"And I'm starving, so if I could borrow a buck, that would be great.",English,-4.429896,7.3244753
We're starving!,English,-4.5448146,11.675177
- You guys hungry?,English,-5.265656,11.251665
- I'm hungry.,English,-3.5482948,4.978022
"Yo, man, I'm hungry.",English,-4.354542,5.002198
"Right now, I'm fucking hungry though.",English,-4.621346,5.3250537
"Man, I am starving!",English,-4.9640627,12.7203455
"You know what, Forman? Your dad better get a job and soon 'cause I'm starving here.",English,-4.5391555,7.4237823
"If you're hungry, and your friend says, ""You know, people are starving in Africa,""",English,-1.774621,12.305592
Like I said... we hungry.,English,-5.6002946,6.2833176
I am dying of hunger.,English,-4.4956384,5.0224924
"- Boy, I'm getting kind of hungry.",English,-4.1408176,5.022164
I'm starving.,English,-4.457298,5.0465846
"- Mom, I'm starving.",English,-4.3187943,4.985476
"Oh yeah, I'm starving...",English,-2.205251,13.097375
"It's 4:00, and she's starving.",English,-4.3688493,6.5064225
I'm starved too.,English,-4.092682,5.0832357
"I'm starving, aren't you?",English,-5.4305706,12.912325
"That's good timing, I'm famished.",English,-3.7115862,4.9982486
"These white people got me all ""hangry.""",English,-4.860867,11.952289
I'm just really peckish.,English,-4.420395,5.021404
I'm starving too,English,-0.883068,12.1124115
About time. I'm starving.,English,-4.5341716,5.1318164
I sure am hungry.,English,-4.0313926,5.122382
Because we're hungry and she's wearing Prada!,English,-4.781722,12.455807
I guess I could sure use some cupcakes or some Peanut Butter Cups about now!,English,-4.5491996,11.817104
Let's fucking go!,English,-5.277733,13.168742
It's 4:00.,English,-4.617395,6.7134347
"Oh, fine, but I am starving, and I don't want to hear any of this ""ooh, I can't go there"" stuff...",English,-2.152718,13.092032
"Come on, I'm starving.",English,-4.061493,4.8900795
"-We're hungry, aren't we?",English,-5.2399473,13.251606
You look the same in everything.,English,-4.886566,6.148561
"Go ahead, will you?",English,-4.9738016,11.749441
"Yeah, I'll give you a call when I need some fucking mozzarella sticks.",English,-4.8447704,7.520104
And I'm kind of hungry So make some lasagna,English,-0.9063457,12.116136
"Well, I am going to the canteen because I have got the munchies.",English,-4.376949,5.011396
"I don't know, man, but I'm hungry as all hell.",English,-4.5295215,5.2051215
"- About time, Eric. I'm starving.",English,-4.5608234,5.2381544
I'm hungry.,English,-3.3915389,5.000718
"Hey, there's food. I'm starving.",English,-4.3939066,4.9824495
I'm starvin'.,English,-4.345496,12.27931
"Okay. But also I'm hungry, so I might just stop by the food court first.",English,-4.4351907,5.171947
I'm fucking starving.,English,-4.662728,5.283119
"Well, first of all, I was starving.",English,-4.9928865,6.120726
I'm hungered.,English,-4.2910094,4.9882593
I'm starving.,English,-4.4720387,5.0259814
"What, his parents were too lazy to come up with, like, Bob?",English,-5.731834,12.219457
I don't know if I want to go or if I'm too tired but...,English,-2.191855,13.095851
Now I'm feeling lazy.,English,-4.1408377,5.021856
"We're all out, and I was just too bored to go to the store.",English,-4.530078,5.73938
"- No, I am lazy.",English,-5.111113,6.2527547
Someone who'd wronged you.,English,-4.3871603,6.9279895
- I don't feel like it.,English,-3.233421,5.257853
"- I don't know, I'm lazy.",English,-3.6130698,5.1358757
"I mean, I'll do what I can but, in all honesty, it's going to be half-arsed.",English,-5.384212,7.965302
Not me. Laziness...,English,-2.186988,13.095757
"Actually, no. I'm not down for subtitles tonight.",English,-5.1383977,7.00809
It's a full-time job just monitoring it.,English,-5.849284,5.894593
He was just too lazy to go for a walk.,English,-2.685855,5.765119
I'm so lazy today.,English,-4.0643406,5.0122786
'Cause she's too lazy to wash 'em?,English,-5.011269,11.974175
"No, I don't feel like it.",English,-3.7862756,6.0930743
I didn't bother changing.,English,-4.0474,6.077777
"They can't even be bothered to get out of the house, you know?",English,-5.1104016,12.30467
My parents were too lazy to actually pour the concrete in the ground.,English,-4.4350786,6.3484325
"I've always wanted to learn how to make fresh pasta, but I've been too lazy, thank you.",English,-4.7758255,5.104463
"I often do when it's raining or whatever. But last night, I was just lazy I guess.",English,-4.728055,5.6394734
I don't want to go with you.,English,-2.907002,5.553715
"To be honest, I'm too lazy.",English,-5.5425706,6.044061
"Look, if you want to skip the arraignments and sleep in, just say so.",English,-5.274007,7.138118
Just too damn lazy to stop at the ranch gate.,English,-6.009788,6.890214
"Oh, I got a flock of birds that were too tired to fly back north.",English,-4.298396,6.154668
"Jake, the only reason Rose was in my bed... ... isbecauseshewas too tired to go home.",English,-3.2634542,6.6179667
"Apparently, he's too lazy to come up with new characters.",English,-5.4665513,6.4871516
"My family could not be disturbed, right?",English,-5.5269775,12.7039995
-Maybe I just don't wanna start over.,English,-4.77446,7.0147195
You were too lazy to check on Deanna's wound?,English,-5.1856585,11.758171
"I don't know where in the living room, and I don't feel like looking for it.",English,-2.7948098,5.5130215
"Yeah, well, once I was too lazy to walk across the hall, so I used your toothbrush.",English,-4.7151356,5.8089905
"Besides, it's too early to go home.",English,-2.9349236,5.2232385
I was lazy,English,-0.9077855,12.153081
Because I don't feel like going back to the office for those other forms.,English,-5.498671,6.3862553
"I got lazy, man, you know.",English,-5.418299,6.888813
"Nah, I couldn't be arsed.",English,-4.91666,6.4278946
Because I was lazy.,English,-3.0027106,5.6440363
Too tired to do it?,English,-5.241332,11.250251
I didn't feel like cooking dinner.,English,-3.928138,5.107142
You don't feel like it?,English,-5.275407,11.537605
"Oh, I was too lazy to change it!",English,-4.9878297,12.884578
You're hungover.,English,-4.314551,5.2324176
I think I'm hung over.,English,-4.4414973,5.2792745
He came home exhausted afterwards.,English,-2.6008968,5.8359933
Now I'm just hung-over.,English,-4.431547,5.3893175
And I am hung over because of you.,English,-3.2196178,6.3633795
"Oh, leave me alone, I have a hangover.",English,-3.642241,6.3459177
You feeling the pain?,English,-5.323935,11.303399
- I'm okay.,English,-3.7008312,5.188748
And the signs are there.,English,-6.365464,6.837033
You know how I am when I have a hangover.,English,-5.143853,5.6324186
I either drank too much or got hit by a train.,English,-4.5809913,5.552067
I was looking for a glass for water 'cause I'm hung over.,English,-4.7194643,5.351457
"It's not because I'm old, it's because I'm hung over.",English,-2.808758,5.8550534
"I have a major hangover, it feels like someone's pounding my head with a meat mallet.",English,-5.0556655,5.395583
"There was no acting going on, I just felt so bad",English,-0.92616725,12.16259
- I've got a hangover.,English,-4.166566,5.107025
"If I seem a little hung over, it is because I am.",English,-4.5019007,5.6959753
The bee who collected this honey must have some hangover.,English,-4.091121,6.1351857
I think I was hung over for two years.,English,-4.8853426,5.460034
You're a student - we'll look after you.,English,-6.0170846,5.6387506
Is someone hungover?,English,-5.5296803,12.473741
Of course I'm hungover.,English,-4.008387,5.251421
Uncle Steven is still hungover!,English,-4.8922896,12.730769
"I've had hangovers before, but this is terrible.",English,-5.1667557,5.592029
I used to be so hung over on Fridays during law school.,English,-5.2433505,5.9361677
"And to be honest, you look a - little hung over.",English,-3.9538836,6.6429977
What makes you think I'm hung-over?,English,-5.567592,12.572002
"I can't do it, I'm hungover.",English,-4.4857364,5.2648673
"Okay, I'm letting y'all know right now that I am hungover and altogether irritable.",English,-5.5482283,6.376277
"JOHN, YOU LOOK LIKE YOU GOT A HANGOVER.",English,-3.263005,11.129145
How can I be hung-over if I haven't even gone to sleep yet?,English,-5.804269,12.257279
I'm hung over and on holiday.,English,-4.676212,5.3143997
But I was hungover.,English,-3.609761,5.444692
I woke up with a hangover this morning.,English,-4.8275847,5.40988
If you have a hangover tomorrow...,English,-2.19999,13.050737
She knew you were hungover.,English,-2.7625058,5.5477037
"No, but I have a hangover.",English,-4.532727,5.256384
- Give her a break. She has a hangover.,English,-3.9287148,5.9624166
Are you all hungover?,English,-5.2740893,11.405144
But I have a hangover.,English,-4.062923,5.1305237
"I feel like I have a hangover,",English,-1.9213611,12.515475
-I don't know! I had a hangover!,English,-5.204852,13.247586
- What is wrong with you? - A bad fuckin' hangover!,English,-5.0566196,13.019916
I was super hungover and I wanted an adrenaline rush.,English,-4.7912126,5.3305287
